city_id,year,avg_gross_monthly_wage_pln,population_mid_year,primary_annual_transaction_price_pln_m2,secondary_annual_transaction_price_pln_m2,primary_price_quarters_available,secondary_price_quarters_available,primary_affordability_m2,primary_annual_price_yoy_pct,primary_affordability_yoy_pct,secondary_affordability_m2,secondary_annual_price_yoy_pct,secondary_affordability_yoy_pct,wage_yoy_pct,transactions,transaction_quarters_available,sold_units,sold_units_quarters_available,sold_area_m2,sold_area_quarters_available,avg_sold_area_m2,transactions_full_year_available,sold_units_full_year_available,transactions_per_1000,sold_units_per_1000,completed,started,completed_months_available,started_months_available,started_full_year_available,completed_full_year_available,started_per_1000,completed_per_1000,completed_h1,started_h1,completed_h1_months_available,started_h1_months_available,started_h1_yoy_pct,completed_h1_yoy_pct
6,2015,3845.52,198475.0,4602.872953042801,3583.497811084543,4.0,4.0,0.8354608174570317,0.12055397603418783,4.666660893331387,1.0731191151017212,-3.5562679954128873,8.656973902291853,4.7928407146205165,1446.0,4.0,1285.0,4.0,67482.0,4.0,52.51517509727626,True,True,7.285552336566318,6.474367048746693,943.0,766.0,12.0,12.0,True,True,3.859428139564177,4.751228114372087,211.0,110.0,6.0,6.0,-78.30374753451676,-41.551246537396125
6,2016,3920.24,197724.0,4634.017403698809,3499.6867675120498,4.0,4.0,0.8459700640897287,0.6766306820486845,1.2578982057692478,1.1201688209333442,-2.3388054909158185,4.384388011498919,1.9430402130270918,1410.0,4.0,1301.0,4.0,65916.6,4.0,50.66610299769408,True,True,7.1311525156278455,6.579879023284983,755.0,892.0,12.0,12.0,True,True,4.511339038255346,3.8184540065950516,397.0,484.0,6.0,6.0,340.00000000000006,88.15165876777252
6,2017,4197.4,197336.0,4598.723512882875,3560.671147547505,4.0,4.0,0.9127315413160615,-0.7616262033837584,7.891706818038369,1.1788227067503991,1.742566809166446,5.236164828100054,7.069975307634224,1391.0,4.0,1286.0,4.0,65301.7,4.0,50.77892690513219,True,True,7.048891231199579,6.516803826975311,609.0,894.0,12.0,12.0,True,True,4.5303441845380465,3.08610694450075,389.0,690.0,6.0,6.0,42.561983471074385,-2.015113350125941
6,2018,4493.16,196335.0,4790.347342322969,3793.124694895231,4.0,4.0,0.9379612121865771,4.166891723394084,2.7641940404663945,1.1845537284990586,6.528363269599713,0.4861648588750045,7.046266736551199,1757.0,4.0,1673.0,4.0,86513.79999999999,4.0,51.71177525403466,True,True,8.948990246262765,8.521150075126696,895.0,1868.0,12.0,12.0,True,True,9.514350472406857,4.558535156747396,518.0,1124.0,6.0,6.0,62.89855072463768,33.16195372750643
6,2019,4879.19,195266.0,5133.71730573593,4193.746458778666,4.0,4.0,0.9504204671629376,7.167955450312946,1.3283337108701332,1.1634442014935145,10.56178734178157,-1.7820658107498333,8.591503529809753,1815.0,4.0,1748.0,4.0,92214.9,4.0,52.75451945080091,True,True,9.295012956684728,8.951891266272675,1424.0,1102.0,12.0,12.0,True,True,5.6435836243892945,7.292616226071103,551.0,457.0,6.0,6.0,-59.341637010676166,6.370656370656369
6,2020,5218.61,188230.0,5660.759889108242,4751.883488167603,4.0,4.0,0.9218921314859204,10.266295395413461,-3.0016541796680785,1.0982192667380348,13.308792862777906,-5.606193633674083,6.9564825309119005,2162.0,4.0,2160.0,4.0,116393.90000000001,4.0,53.886064814814816,True,True,11.485948042288689,11.475322743452159,1545.0,833.0,12.0,12.0,True,True,4.425436965414653,8.208043351219253,840.0,253.0,6.0,6.0,-44.63894967177243,52.45009074410163
6,2021,5648.73,186498.0,6381.966022791697,5266.801089215545,4.0,4.0,0.8851081280951487,12.74044735709623,-3.9900550329551754,1.0725162967643687,10.836073786954369,-2.3404224231113657,8.242041463148242,2096.0,4.0,2102.0,4.0,111906.49999999999,4.0,53.23810656517602,True,True,11.238726420658667,11.270898347435361,1173.0,1909.0,12.0,12.0,True,True,10.236034702785016,6.2896116848438055,772.0,899.0,6.0,6.0,255.33596837944663,-8.0952380952381
6,2022,6185.4,184520.0,7590.690210827466,6151.746091039957,4.0,4.0,0.8148666100451655,18.93968384850522,-7.935925094389407,1.0054706271133427,16.8023243489573,-6.251249501130507,9.500719630784271,1971.0,4.0,1975.0,4.0,104139.0,4.0,52.72860759493671,True,True,10.681768913938868,10.703446780836765,1093.0,1288.0,12.0,12.0,True,True,6.980273141122913,5.923477129850423,831.0,491.0,6.0,6.0,-45.38375973303671,7.642487046632129
6,2023,7062.45,183147.0,8333.219004601575,6544.281617523132,4.0,4.0,0.8475056273092234,9.78209850686509,4.005442959829808,1.0791788026189777,6.380879845722243,7.330713948078982,14.179357842661755,,2.0,2093.0,4.0,104216.5,4.0,49.792881032011465,False,True,,11.427978618268387,1177.0,879.0,12.0,12.0,True,True,4.799423413978935,6.426531693120826,797.0,373.0,6.0,6.0,-24.032586558044812,-4.091456077015643
6,2024,8213.37,181211.0,9446.8868170512,7843.051527274867,4.0,4.0,0.8694261039705952,13.364197098800123,2.586469747813691,1.0472161213575253,19.845874393212483,-2.9617595512332673,16.296327761612496,,1.0,2227.0,4.0,113682.0,4.0,51.047148630444546,False,True,,12.289540921908713,1303.0,1432.0,12.0,12.0,True,True,7.902390031510229,7.190512717219153,782.0,888.0,6.0,6.0,138.06970509383376,-1.8820577164366359
6,2025,9008.73,179694.0,9900.424621027254,8111.766150731651,4.0,4.0,0.9099336992947346,4.800923444509131,4.659118830127662,1.1105756542534755,3.426148897814918,6.050282420577724,9.683723002859956,,,,,,,,,,,,1045.0,1120.0,12.0,12.0,True,True,6.2328180128440565,5.815441806626821,587.0,502.0,6.0,6.0,-43.468468468468465,-24.936061381074172
6,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,785.0,6.0,6.0,56.37450199203187,-16.013628620102217
7,2005,2579.09,757762.0,,,,,,,,,,,,,,,,,,,,,,,4557.0,4306.0,12.0,12.0,True,True,5.68252300854358,6.013761576853946,3190.0,2144.0,6.0,6.0,,
7,2006,2753.21,756757.0,,,,,,,,,,,,,,,,,,,,,,,6612.0,9649.0,12.0,12.0,True,True,12.750460187352083,8.737282905873352,4472.0,3532.0,6.0,6.0,64.73880597014924,40.18808777429468
7,2007,2995.18,756336.0,7773.25,6896.71361901566,4.0,4.0,0.3853188820634869,,,0.43429090512641727,,,,,,,,,,,,,,,4922.0,10499.0,12.0,12.0,True,True,13.881396627953714,6.507689704046879,2289.0,4778.0,6.0,6.0,35.27746319365799,-48.81484794275492
7,2008,3259.63,756441.0,7839.75,6516.882392516567,4.0,4.0,0.4157823910201218,0.8554980220628394,7.906051422524274,0.5001824190878573,-5.507423498807018,15.172206736003325,8.829185558130082,,,,,,,,,,,,6621.0,7583.0,12.0,12.0,True,True,10.02457561131668,8.752830690033989,3538.0,3928.0,6.0,6.0,-17.78987023859355,54.5653123634775
7,2009,3423.56,754854.0,7097.25,6200.048846722625,4.0,4.0,0.48237838599457533,-9.47096527312733,16.0170311231941,0.552182746400411,-4.861734901918235,10.396272505415617,5.02909839460306,,,,,,,,,,,,10344.0,6199.0,12.0,12.0,True,True,8.212184077980641,13.703312163676683,6120.0,3629.0,6.0,6.0,-7.612016293279023,72.97908422837762
7,2010,3543.43,757103.0,6882.0,6368.00260742301,4.0,4.0,0.5148837547224644,-3.0328648420162696,6.738562438047246,0.5564429254268078,2.708910282040211,0.7715161428292205,3.501326104990121,9326.0,4.0,8352.0,4.0,447038.30000000005,4.0,53.52470067049809,True,True,12.318006929044001,11.031524112307045,4716.0,9158.0,12.0,12.0,True,True,12.096108455520582,6.22900714962165,2559.0,3851.0,6.0,6.0,6.117387710112987,-58.186274509803916
7,2011,3722.48,758241.0,6909.25,6330.677094860135,4.0,4.0,0.5387675941672396,0.39596047660563904,4.638685766586148,0.588006613545694,-0.5861416030101041,5.672403525424619,5.053013605461376,8670.0,4.0,7307.0,4.0,385446.4,4.0,52.75029423840154,True,True,11.434359260446216,9.636777752719782,4852.0,9423.0,12.0,12.0,True,True,12.427447210055906,6.399020891774515,2443.0,4850.0,6.0,6.0,25.94131394443002,-4.533020711215318
7,2012,3877.57,759131.0,6595.180984933903,6116.590260474314,4.0,4.0,0.5879398926061256,-4.545631075241118,9.12681070116892,0.6339430687481283,-3.3817367586105096,7.812234445023747,4.166308482517045,8288.0,4.0,7273.0,4.0,381282.6,4.0,52.42439158531555,True,True,10.917746739363825,9.580691606587004,6824.0,9021.0,12.0,12.0,True,True,11.883324485497234,8.989225838491643,3095.0,5898.0,6.0,6.0,21.608247422680414,26.68849774866966
7,2013,3997.8,758940.0,5975.683904498015,5699.609927871317,4.0,4.0,0.6690112904048986,-9.393177865036206,13.78906225250558,0.7014164215783611,-6.8172023111886855,10.643440421783467,3.10065324417097,10450.0,4.0,9721.0,4.0,506541.1,4.0,52.10792099578232,True,True,13.76920441668643,12.808654175560651,7019.0,8650.0,12.0,12.0,True,True,11.397475426252404,9.248425435475795,3904.0,3720.0,6.0,6.0,-36.927772126144454,26.138933764135697
7,2014,4152.52,759800.0,5966.083661744582,5848.692732830291,4.0,4.0,0.6960210810697439,-0.1606551301384429,4.037269781874464,0.709991136427938,2.615666806073036,1.2224856142206697,3.8701285707138933,11478.0,4.0,10883.0,4.0,561032.0,4.0,51.5512266838188,True,True,15.10660700184259,14.32350618583838,7346.0,9266.0,12.0,12.0,True,True,12.195314556462227,9.668333772045274,3356.0,3222.0,6.0,6.0,-13.387096774193552,-14.036885245901642
