"Kod";"Nazwa";"Zakres terytorialny";"Miejsce zamieszkania / zameldowania";"Stan na dzień";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2017";104441;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2018";104021;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2019";103581;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2020";100017;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2021";99111;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2022";98332;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2023";97548;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2024";96623;"osoba";"";
2661000;"Powiat m. Kielce";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2025";95773;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1995";1154862;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1996";1157613;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1997";1160395;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1998";1161732;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1999";1163143;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2000";1125881;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2001";1126342;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2002";1127322;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2003";1127729;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2004";1127303;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2005";1127258;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2006";1125343;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2007";1124635;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2008";1124098;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2009";1124852;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2010";1153468;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2011";1153257;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2012";1152491;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2013";1150376;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2014";1148135;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2015";1146165;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2016";1142801;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2017";1140767;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2018";1137606;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2019";1134013;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2020";1102241;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2021";1094940;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2022";1087180;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2023";1081394;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2024";1074232;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2025";1066480;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1995";573138;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1996";574456;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1997";575672;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1998";576456;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1999";576885;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2000";555633;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2001";555911;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2002";556417;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2003";556522;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2004";556016;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2005";555641;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2006";554254;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2007";553646;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2008";553026;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2009";553300;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2010";570602;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2011";570378;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2012";569877;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2013";568951;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2014";567735;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2015";566659;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2016";565015;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2017";563863;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2018";562048;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2019";560153;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2020";544265;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2021";540204;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2022";536060;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2023";532931;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2024";529270;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2025";525181;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1995";581724;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1996";583157;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1997";584723;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1998";585276;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1999";586258;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2000";570248;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2001";570431;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2002";570905;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2003";571207;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2004";571287;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2005";571617;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2006";571089;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2007";570989;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2008";571072;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2009";571552;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2010";582866;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2011";582879;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2012";582614;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2013";581425;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2014";580400;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2015";579506;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2016";577786;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2017";576904;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2018";575558;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2019";573860;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2020";557976;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2021";554736;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2022";551120;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2023";548463;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2024";544962;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2025";541299;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1995";1155920;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1996";1159185;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1997";1161149;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1998";1162834;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1999";1125482;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2000";1126360;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2001";1127591;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2002";1127966;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2003";1127869;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2004";1127209;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2005";1126853;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2006";1124957;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2007";1123735;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2008";1124492;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2009";1124242;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2010";1153511;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2011";1152919;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2012";1152397;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2013";1149341;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2014";1147768;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2015";1144589;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2016";1142183;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2017";1139980;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2018";1136479;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2019";1131441;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2020";1099341;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2021";1091047;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2022";1084651;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2023";1077676;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2024";1070728;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2025";1063016;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1995";573815;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1996";575116;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1997";576259;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1998";576945;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1999";555717;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2000";555964;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2001";556649;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2002";556793;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2003";556311;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2004";555872;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2005";555349;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2006";553970;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2007";552935;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2008";553162;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2009";552995;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2010";570625;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2011";570190;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2012";569840;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2013";568333;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2014";567511;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2015";565950;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2016";564541;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2017";563296;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2018";561383;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2019";558895;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2020";542538;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2021";538125;"osoba";"";
