"Kod";"Nazwa";"Okresy";"Transakcje rynkowe";"Powierzchnia użytkowa lokali mieszkalnych";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2013";6131;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2014";5350;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2015";8374;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2016";7529;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2017";5034;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2018";8082;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2019";9406;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2020";8164;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2021";6710;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2022";8553;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2023";13084;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2024";10935;"szt.";"";
1400000;"MAZOWIECKIE";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2013";5;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2014";0;"szt.";"x";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2015";0;"szt.";"x";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2016";7;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2017";10;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2018";3;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2019";3;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2020";0;"szt.";"x";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2021";0;"szt.";"x";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2022";24;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2023";0;"szt.";"x";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2024";6;"szt.";"";
1401000;"Powiat białobrzeski";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2013";0;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2014";0;"szt.";"x";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2015";0;"szt.";"x";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2016";4;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2017";4;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2018";3;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2019";7;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2020";0;"szt.";"x";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2021";3;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2022";0;"szt.";"x";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2023";0;"szt.";"x";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2024";4;"szt.";"";
1401000;"Powiat białobrzeski";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2013";3;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2014";3;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2015";4;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2016";0;"szt.";"x";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2017";3;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2018";3;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2019";5;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2020";5;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2021";6;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2022";0;"szt.";"x";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2023";0;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2024";6;"szt.";"";
1401000;"Powiat białobrzeski";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"x";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"x";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2013";0;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2014";0;"szt.";"x";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2015";5;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2016";6;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2017";9;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2018";7;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2019";3;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2020";39;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2021";6;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2022";0;"szt.";"x";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2023";0;"szt.";"x";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2024";7;"szt.";"";
1401000;"Powiat białobrzeski";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2010";15;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2011";48;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2012";31;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2013";26;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2014";30;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2015";27;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2016";58;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2017";93;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2018";41;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2019";129;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2020";183;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2021";64;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2022";66;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2023";123;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2024";126;"szt.";"";
1402000;"Powiat ciechanowski";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2010";23;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2011";27;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2012";29;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2013";25;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2014";35;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2015";90;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2016";42;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2017";60;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2018";50;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2019";114;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2020";102;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2021";68;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2022";85;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2023";131;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2024";174;"szt.";"";
1402000;"Powiat ciechanowski";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2010";26;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2011";20;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2012";27;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2013";74;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2014";110;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2015";103;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2016";51;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2017";60;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2018";58;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2019";61;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2020";135;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2021";74;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2022";147;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2023";162;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2024";122;"szt.";"";
1402000;"Powiat ciechanowski";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2010";112;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2011";64;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2012";35;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2013";70;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2014";70;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2015";33;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2016";39;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2017";68;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2018";132;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2019";92;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2020";103;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2021";180;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2022";101;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2023";113;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2024";107;"szt.";"";
1402000;"Powiat ciechanowski";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"x";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2011";3;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2012";5;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2013";4;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2014";0;"szt.";"x";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2015";0;"szt.";"x";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2016";0;"szt.";"x";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2017";0;"szt.";"x";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2018";4;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2019";29;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2020";75;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2021";54;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2022";49;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2023";64;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2024";53;"szt.";"";
1403000;"Powiat garwoliński";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"x";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2012";3;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2013";0;"szt.";"x";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2014";0;"szt.";"x";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2015";0;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2016";0;"szt.";"x";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2017";7;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2018";6;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2019";20;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2020";59;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2021";44;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2022";73;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2023";74;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2024";25;"szt.";"";
1403000;"Powiat garwoliński";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"x";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"x";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2013";3;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2014";0;"szt.";"x";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2015";0;"szt.";"x";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2016";13;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2017";0;"szt.";"x";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2018";3;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2019";13;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2020";26;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2021";43;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2022";39;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2023";142;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2024";40;"szt.";"";
1403000;"Powiat garwoliński";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"x";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"x";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2013";0;"szt.";"x";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2014";3;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2015";0;"szt.";"x";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2016";15;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2017";0;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2018";0;"szt.";"x";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2019";47;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2020";86;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2021";41;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2022";44;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2023";123;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2024";57;"szt.";"";
1403000;"Powiat garwoliński";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2010";14;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2011";9;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"x";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2013";12;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2014";8;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2015";11;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2016";15;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2017";10;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2018";17;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2019";22;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2020";16;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2021";16;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2022";9;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2023";26;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2024";13;"szt.";"";
1404000;"Powiat gostyniński";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2010";10;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2011";9;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2012";6;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2013";8;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2014";11;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2015";5;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2016";18;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2017";43;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2018";17;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2019";28;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2020";12;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2021";14;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2022";14;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2023";7;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2024";9;"szt.";"";
1404000;"Powiat gostyniński";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2010";5;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2011";7;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2012";18;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2013";9;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2014";7;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2015";16;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2016";13;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2017";19;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2018";19;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2019";26;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2020";19;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2021";21;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2022";0;"szt.";"x";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2023";7;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2024";5;"szt.";"";
1404000;"Powiat gostyniński";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2010";4;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2011";6;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2012";9;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2013";5;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2014";4;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2015";10;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2016";11;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2017";22;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2018";29;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2019";10;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2020";12;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2021";14;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2022";21;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2023";49;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2024";23;"szt.";"";
1404000;"Powiat gostyniński";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2010";0;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2011";0;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2012";0;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2013";0;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2014";4;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2015";34;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2016";32;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2017";40;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2018";86;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2019";96;"szt.";"";
1405000;"Powiat grodziski";"1 kwartał";"ogółem";"ogółem";"2020";171;"szt.";"";
