"Kod";"Nazwa";"Okresy";"Rodzaje transakcji";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2016";85;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2017";86;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2018";102;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2019";79;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2020";65;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2021";113;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2022";161;"szt.";"";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2023";0;"szt.";"x";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2024";0;"szt.";"x";
2468000;"Powiat m. Jaworzno";"4 kwartał";"ogółem";"2025";;"szt.";"n";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2010";137;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2011";247;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2012";229;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2013";232;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2014";262;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2015";277;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2016";370;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2017";410;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2018";445;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2019";367;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2020";444;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2021";508;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2022";107;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2023";0;"szt.";"x";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2024";1472;"szt.";"";
2469000;"Powiat m. Katowice";"1 kwartał";"ogółem";"2025";;"szt.";"n";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2010";166;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2011";242;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2012";222;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2013";252;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2014";271;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2015";288;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2016";345;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2017";365;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2018";435;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2019";462;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2020";302;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2021";475;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2022";142;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2023";1051;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2024";1406;"szt.";"";
2469000;"Powiat m. Katowice";"2 kwartał";"ogółem";"2025";;"szt.";"n";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2010";148;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2011";229;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2012";233;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2013";248;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2014";282;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2015";267;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2016";350;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2017";396;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2018";404;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2019";430;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2020";382;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2021";240;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2022";0;"szt.";"x";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2023";925;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2024";1299;"szt.";"";
2469000;"Powiat m. Katowice";"3 kwartał";"ogółem";"2025";;"szt.";"n";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2010";222;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2011";231;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2012";220;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2013";251;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2014";264;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2015";315;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2016";243;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2017";388;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2018";536;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2019";397;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2020";385;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2021";137;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2022";0;"szt.";"x";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2023";0;"szt.";"x";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2024";1533;"szt.";"";
2469000;"Powiat m. Katowice";"4 kwartał";"ogółem";"2025";;"szt.";"n";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2010";36;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2011";121;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2012";89;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2013";106;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2014";111;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2015";87;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2016";90;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2017";112;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2018";117;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2019";166;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2020";150;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2021";125;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2022";127;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2023";98;"szt.";"";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2024";0;"szt.";"x";
2470000;"Powiat m. Mysłowice";"1 kwartał";"ogółem";"2025";;"szt.";"n";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2010";54;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2011";200;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2012";231;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2013";336;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2014";161;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2015";84;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2016";97;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2017";152;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2018";98;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2019";47;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2020";53;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2021";109;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2022";110;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2023";99;"szt.";"";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2024";0;"szt.";"x";
2470000;"Powiat m. Mysłowice";"2 kwartał";"ogółem";"2025";;"szt.";"n";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2010";152;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2011";108;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2012";67;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2013";101;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2014";143;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2015";80;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2016";151;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2017";77;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2018";115;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2019";51;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2020";19;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2021";120;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2022";55;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2023";0;"szt.";"x";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2024";84;"szt.";"";
2470000;"Powiat m. Mysłowice";"3 kwartał";"ogółem";"2025";;"szt.";"n";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2010";77;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2011";312;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2012";145;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2013";128;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2014";94;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2015";88;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2016";87;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2017";118;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2018";144;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2019";35;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2020";20;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2021";88;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2022";81;"szt.";"";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2023";0;"szt.";"x";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2024";0;"szt.";"x";
2470000;"Powiat m. Mysłowice";"4 kwartał";"ogółem";"2025";;"szt.";"n";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2010";87;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2011";40;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2012";61;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2013";43;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2014";63;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2015";68;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2016";69;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2017";60;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2018";85;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2019";47;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2020";72;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2021";61;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2022";127;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2023";74;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2024";101;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"1 kwartał";"ogółem";"2025";;"szt.";"n";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2010";59;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2011";61;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2012";54;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2013";73;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2014";51;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2015";60;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2016";61;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2017";55;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2018";63;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2019";50;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2020";75;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2021";104;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2022";101;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2023";0;"szt.";"x";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2024";68;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"2 kwartał";"ogółem";"2025";;"szt.";"n";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2010";59;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2011";108;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2012";45;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2013";38;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2014";52;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2015";61;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2016";64;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2017";52;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2018";57;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2019";57;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2020";74;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2021";81;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2022";75;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2023";74;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2024";81;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"3 kwartał";"ogółem";"2025";;"szt.";"n";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2010";47;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2011";103;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2012";62;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2013";79;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2014";49;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2015";46;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2016";70;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2017";38;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2018";98;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2019";64;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2020";65;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2021";102;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2022";26;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2023";0;"szt.";"x";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2024";89;"szt.";"";
2471000;"Powiat m. Piekary Śląskie";"4 kwartał";"ogółem";"2025";;"szt.";"n";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2010";187;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2011";83;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2012";224;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2013";151;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2014";155;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2015";100;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2016";200;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2017";212;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2018";208;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2019";168;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2020";224;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2021";248;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2022";244;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2023";191;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2024";235;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"1 kwartał";"ogółem";"2025";;"szt.";"n";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2010";241;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2011";5;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2012";138;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2013";96;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2014";177;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2015";78;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2016";181;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2017";174;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2018";188;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2019";192;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2020";194;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2021";234;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2022";229;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2023";0;"szt.";"x";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2024";0;"szt.";"x";
2472000;"Powiat m. Ruda Śląska";"2 kwartał";"ogółem";"2025";;"szt.";"n";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2010";188;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2011";70;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2012";157;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2013";118;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2014";132;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2015";126;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2016";149;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2017";194;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2018";184;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2019";237;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2020";222;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2021";275;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2022";130;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2023";208;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2024";227;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"3 kwartał";"ogółem";"2025";;"szt.";"n";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2010";266;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2011";46;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2012";232;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2013";175;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2014";146;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2015";144;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2016";178;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2017";144;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2018";203;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2019";193;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2020";197;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2021";224;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2022";172;"szt.";"";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2023";0;"szt.";"x";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2024";0;"szt.";"x";
2472000;"Powiat m. Ruda Śląska";"4 kwartał";"ogółem";"2025";;"szt.";"n";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2010";9;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2011";22;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2012";55;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2013";75;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2014";68;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2015";75;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2016";69;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2017";115;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2018";141;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2019";115;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2020";154;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2021";183;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2022";163;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2023";137;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2024";136;"szt.";"";
2473000;"Powiat m. Rybnik";"1 kwartał";"ogółem";"2025";;"szt.";"n";
2473000;"Powiat m. Rybnik";"2 kwartał";"ogółem";"2010";7;"szt.";"";
2473000;"Powiat m. Rybnik";"2 kwartał";"ogółem";"2011";35;"szt.";"";
2473000;"Powiat m. Rybnik";"2 kwartał";"ogółem";"2012";63;"szt.";"";
2473000;"Powiat m. Rybnik";"2 kwartał";"ogółem";"2013";108;"szt.";"";
2473000;"Powiat m. Rybnik";"2 kwartał";"ogółem";"2014";48;"szt.";"";
