city_id,teryt_code,city_name,nbp_period,nbp_year,nbp_quarter,nbp_period_order,market_type,price_type,price_pln_m2,methodology_break,methodology_note,source_geography,nbp_period_source
1,2061000,Białystok,2012Q4,2012,4,20124,primary,transaction,4357.0,False,,Białystok,IV 2012
1,2061000,Białystok,2013Q1,2013,1,20131,primary,transaction,4610.0,False,,Białystok,I 2013
1,2061000,Białystok,2013Q2,2013,2,20132,primary,transaction,4428.0,False,,Białystok,II 2013
1,2061000,Białystok,2013Q3,2013,3,20133,primary,transaction,4526.0,False,,Białystok,III 2013
1,2061000,Białystok,2013Q4,2013,4,20134,primary,transaction,4493.0,False,,Białystok,IV 2013
1,2061000,Białystok,2014Q1,2014,1,20141,primary,transaction,4501.0,False,,Białystok,I 2014
1,2061000,Białystok,2014Q2,2014,2,20142,primary,transaction,4488.0,False,,Białystok,II 2014
1,2061000,Białystok,2014Q3,2014,3,20143,primary,transaction,4431.0,False,,Białystok,III 2014
1,2061000,Białystok,2014Q4,2014,4,20144,primary,transaction,4570.0,False,,Białystok,IV 2014
1,2061000,Białystok,2015Q1,2015,1,20151,primary,transaction,4526.0,False,,Białystok,I 2015
1,2061000,Białystok,2015Q2,2015,2,20152,primary,transaction,4606.0,False,,Białystok,II 2015
1,2061000,Białystok,2015Q3,2015,3,20153,primary,transaction,4613.0,False,,Białystok,III 2015
1,2061000,Białystok,2015Q4,2015,4,20154,primary,transaction,4519.0,False,,Białystok,IV 2015
1,2061000,Białystok,2016Q1,2016,1,20161,primary,transaction,4594.0,False,,Białystok,I 2016
1,2061000,Białystok,2016Q2,2016,2,20162,primary,transaction,4615.0,False,,Białystok,II 2016
1,2061000,Białystok,2016Q3,2016,3,20163,primary,transaction,4596.0,False,,Białystok,III 2016
1,2061000,Białystok,2016Q4,2016,4,20164,primary,transaction,4505.0,False,,Białystok,IV 2016
1,2061000,Białystok,2017Q1,2017,1,20171,primary,transaction,4612.0,False,,Białystok,I 2017
1,2061000,Białystok,2017Q2,2017,2,20172,primary,transaction,4687.0,False,,Białystok,II 2017
1,2061000,Białystok,2017Q3,2017,3,20173,primary,transaction,4463.0,False,,Białystok,III 2017
1,2061000,Białystok,2017Q4,2017,4,20174,primary,transaction,4587.0,False,,Białystok,IV 2017
1,2061000,Białystok,2018Q1,2018,1,20181,primary,transaction,4944.0,False,,Białystok,I 2018
1,2061000,Białystok,2018Q2,2018,2,20182,primary,transaction,5052.0,False,,Białystok,II 2018
1,2061000,Białystok,2018Q3,2018,3,20183,primary,transaction,5351.0,False,,Białystok,III 2018
1,2061000,Białystok,2018Q4,2018,4,20184,primary,transaction,5385.0,False,,Białystok,IV 2018
1,2061000,Białystok,2019Q1,2019,1,20191,primary,transaction,5422.0,False,,Białystok,I 2019
1,2061000,Białystok,2019Q2,2019,2,20192,primary,transaction,5620.0,False,,Białystok,II 2019
1,2061000,Białystok,2019Q3,2019,3,20193,primary,transaction,5583.768922585183,False,,Białystok,III 2019
1,2061000,Białystok,2019Q4,2019,4,20194,primary,transaction,5687.500330845085,False,,Białystok,IV 2019
1,2061000,Białystok,2020Q1,2020,1,20201,primary,transaction,5838.748813888861,False,,Białystok,I 2020
1,2061000,Białystok,2020Q2,2020,2,20202,primary,transaction,5810.964186595303,False,,Białystok,II 2020
1,2061000,Białystok,2020Q3,2020,3,20203,primary,transaction,5827.245071048387,False,,Białystok,III 2020
1,2061000,Białystok,2020Q4,2020,4,20204,primary,transaction,5816.133262470686,False,,Białystok,IV 2020
1,2061000,Białystok,2021Q1,2021,1,20211,primary,transaction,6024.499424769682,False,,Białystok,I 2021
1,2061000,Białystok,2021Q2,2021,2,20212,primary,transaction,6370.346742575285,False,,Białystok,II 2021
1,2061000,Białystok,2021Q3,2021,3,20213,primary,transaction,6713.791177685163,False,,Białystok,III 2021
1,2061000,Białystok,2021Q4,2021,4,20214,primary,transaction,7575.857589131573,False,,Białystok,IV 2021
1,2061000,Białystok,2022Q1,2022,1,20221,primary,transaction,8035.588826412512,False,,Białystok,I 2022
1,2061000,Białystok,2022Q2,2022,2,20222,primary,transaction,8395.829624508244,False,,Białystok,II 2022
1,2061000,Białystok,2022Q3,2022,3,20223,primary,transaction,8448.746010790099,False,,Białystok,III 2022
1,2061000,Białystok,2022Q4,2022,4,20224,primary,transaction,8473.809450277853,False,,Białystok,IV 2022
1,2061000,Białystok,2023Q1,2023,1,20231,primary,transaction,8389.74387925967,False,,Białystok,I 2023
1,2061000,Białystok,2023Q2,2023,2,20232,primary,transaction,8527.944771090226,False,,Białystok,II 2023
1,2061000,Białystok,2023Q3,2023,3,20233,primary,transaction,8503.319320124983,False,,Białystok,III 2023
1,2061000,Białystok,2023Q4,2023,4,20234,primary,transaction,9383.85950155432,False,,Białystok,IV 2023
1,2061000,Białystok,2024Q1,2024,1,20241,primary,transaction,9774.94616705023,False,,Białystok,I 2024
1,2061000,Białystok,2024Q2,2024,2,20242,primary,transaction,10129.0650022547,False,,Białystok,II 2024
1,2061000,Białystok,2024Q3,2024,3,20243,primary,transaction,10444.4323347705,False,,Białystok,III 2024
1,2061000,Białystok,2024Q4,2024,4,20244,primary,transaction,10235.5011408359,False,,Białystok,IV 2024
1,2061000,Białystok,2025Q1,2025,1,20251,primary,transaction,10291.2793363605,False,,Białystok,I 2025
1,2061000,Białystok,2025Q2,2025,2,20252,primary,transaction,10457.1490381106,False,,Białystok,II 2025
1,2061000,Białystok,2025Q3,2025,3,20253,primary,transaction,10061.4848135875,False,,Białystok,III 2025
1,2061000,Białystok,2025Q4,2025,4,20254,primary,transaction,10582.3807804775,False,,Białystok,IV 2025
1,2061000,Białystok,2026Q1,2026,1,20261,primary,transaction,10650.478614076,False,,Białystok,I 2026
1,2061000,Białystok,2026Q2,2026,2,20262,primary,transaction,10926.218780942,False,,Białystok,II 2026
2,0461000,Bydgoszcz,2006Q3,2006,3,20063,primary,transaction,2663.0,False,,Bydgoszcz,III 2006
2,0461000,Bydgoszcz,2006Q4,2006,4,20064,primary,transaction,2811.0,False,,Bydgoszcz,IV 2006
2,0461000,Bydgoszcz,2007Q1,2007,1,20071,primary,transaction,3017.0,False,,Bydgoszcz,I 2007
2,0461000,Bydgoszcz,2007Q2,2007,2,20072,primary,transaction,4092.0,False,,Bydgoszcz,II 2007
2,0461000,Bydgoszcz,2007Q3,2007,3,20073,primary,transaction,4466.0,False,,Bydgoszcz,III 2007
2,0461000,Bydgoszcz,2007Q4,2007,4,20074,primary,transaction,4582.0,False,,Bydgoszcz,IV 2007
2,0461000,Bydgoszcz,2008Q1,2008,1,20081,primary,transaction,4540.0,False,,Bydgoszcz,I 2008
2,0461000,Bydgoszcz,2008Q2,2008,2,20082,primary,transaction,4982.0,False,,Bydgoszcz,II 2008
2,0461000,Bydgoszcz,2008Q3,2008,3,20083,primary,transaction,4670.0,False,,Bydgoszcz,III 2008
2,0461000,Bydgoszcz,2008Q4,2008,4,20084,primary,transaction,4749.0,False,,Bydgoszcz,IV 2008
2,0461000,Bydgoszcz,2009Q1,2009,1,20091,primary,transaction,5023.0,False,,Bydgoszcz,I 2009
2,0461000,Bydgoszcz,2009Q2,2009,2,20092,primary,transaction,4835.0,False,,Bydgoszcz,II 2009
2,0461000,Bydgoszcz,2009Q3,2009,3,20093,primary,transaction,4757.0,False,,Bydgoszcz,III 2009
2,0461000,Bydgoszcz,2009Q4,2009,4,20094,primary,transaction,4694.0,False,,Bydgoszcz,IV 2009
2,0461000,Bydgoszcz,2010Q1,2010,1,20101,primary,transaction,4524.0,False,,Bydgoszcz,I 2010
2,0461000,Bydgoszcz,2010Q2,2010,2,20102,primary,transaction,4856.0,False,,Bydgoszcz,II 2010
2,0461000,Bydgoszcz,2010Q3,2010,3,20103,primary,transaction,4954.0,False,,Bydgoszcz,III 2010
2,0461000,Bydgoszcz,2010Q4,2010,4,20104,primary,transaction,4606.0,False,,Bydgoszcz,IV 2010
2,0461000,Bydgoszcz,2011Q1,2011,1,20111,primary,transaction,4730.0,False,,Bydgoszcz,I 2011
2,0461000,Bydgoszcz,2011Q2,2011,2,20112,primary,transaction,4635.0,False,,Bydgoszcz,II 2011
2,0461000,Bydgoszcz,2011Q3,2011,3,20113,primary,transaction,4575.0,False,,Bydgoszcz,III 2011
2,0461000,Bydgoszcz,2011Q4,2011,4,20114,primary,transaction,4626.0,False,,Bydgoszcz,IV 2011
2,0461000,Bydgoszcz,2012Q1,2012,1,20121,primary,transaction,4520.0,False,,Bydgoszcz,I 2012
2,0461000,Bydgoszcz,2012Q2,2012,2,20122,primary,transaction,4686.0,False,,Bydgoszcz,II 2012
2,0461000,Bydgoszcz,2012Q3,2012,3,20123,primary,transaction,4502.0,False,,Bydgoszcz,III 2012
2,0461000,Bydgoszcz,2012Q4,2012,4,20124,primary,transaction,4615.0,False,,Bydgoszcz,IV 2012
2,0461000,Bydgoszcz,2013Q1,2013,1,20131,primary,transaction,4855.0,False,,Bydgoszcz,I 2013
2,0461000,Bydgoszcz,2013Q2,2013,2,20132,primary,transaction,4815.0,False,,Bydgoszcz,II 2013
2,0461000,Bydgoszcz,2013Q3,2013,3,20133,primary,transaction,4896.0,False,,Bydgoszcz,III 2013
2,0461000,Bydgoszcz,2013Q4,2013,4,20134,primary,transaction,4528.0,False,,Bydgoszcz,IV 2013
2,0461000,Bydgoszcz,2014Q1,2014,1,20141,primary,transaction,4601.0,False,,Bydgoszcz,I 2014
2,0461000,Bydgoszcz,2014Q2,2014,2,20142,primary,transaction,4808.0,False,,Bydgoszcz,II 2014
2,0461000,Bydgoszcz,2014Q3,2014,3,20143,primary,transaction,4797.0,False,,Bydgoszcz,III 2014
2,0461000,Bydgoszcz,2014Q4,2014,4,20144,primary,transaction,4618.0,False,,Bydgoszcz,IV 2014
2,0461000,Bydgoszcz,2015Q1,2015,1,20151,primary,transaction,4619.0,False,,Bydgoszcz,I 2015
2,0461000,Bydgoszcz,2015Q2,2015,2,20152,primary,transaction,4720.0,False,,Bydgoszcz,II 2015
2,0461000,Bydgoszcz,2015Q3,2015,3,20153,primary,transaction,4745.0,False,,Bydgoszcz,III 2015
2,0461000,Bydgoszcz,2015Q4,2015,4,20154,primary,transaction,4819.0,False,,Bydgoszcz,IV 2015
2,0461000,Bydgoszcz,2016Q1,2016,1,20161,primary,transaction,4831.0,False,,Bydgoszcz,I 2016
2,0461000,Bydgoszcz,2016Q2,2016,2,20162,primary,transaction,4834.0,False,,Bydgoszcz,II 2016
2,0461000,Bydgoszcz,2016Q3,2016,3,20163,primary,transaction,4954.0,False,,Bydgoszcz,III 2016
2,0461000,Bydgoszcz,2016Q4,2016,4,20164,primary,transaction,4852.0,False,,Bydgoszcz,IV 2016
2,0461000,Bydgoszcz,2017Q1,2017,1,20171,primary,transaction,4971.0,False,,Bydgoszcz,I 2017
2,0461000,Bydgoszcz,2017Q2,2017,2,20172,primary,transaction,4945.0,False,,Bydgoszcz,II 2017
2,0461000,Bydgoszcz,2017Q3,2017,3,20173,primary,transaction,5330.0,False,,Bydgoszcz,III 2017
2,0461000,Bydgoszcz,2017Q4,2017,4,20174,primary,transaction,5177.0,False,,Bydgoszcz,IV 2017
2,0461000,Bydgoszcz,2018Q1,2018,1,20181,primary,transaction,5635.0,False,,Bydgoszcz,I 2018
2,0461000,Bydgoszcz,2018Q2,2018,2,20182,primary,transaction,5403.0,False,,Bydgoszcz,II 2018
2,0461000,Bydgoszcz,2018Q3,2018,3,20183,primary,transaction,5393.0,False,,Bydgoszcz,III 2018
2,0461000,Bydgoszcz,2018Q4,2018,4,20184,primary,transaction,5429.0,False,,Bydgoszcz,IV 2018
2,0461000,Bydgoszcz,2019Q1,2019,1,20191,primary,transaction,5911.0,False,,Bydgoszcz,I 2019
2,0461000,Bydgoszcz,2019Q2,2019,2,20192,primary,transaction,5930.0,False,,Bydgoszcz,II 2019
2,0461000,Bydgoszcz,2019Q3,2019,3,20193,primary,transaction,6337.0,False,,Bydgoszcz,III 2019
2,0461000,Bydgoszcz,2019Q4,2019,4,20194,primary,transaction,6190.0,False,,Bydgoszcz,IV 2019
2,0461000,Bydgoszcz,2020Q1,2020,1,20201,primary,transaction,6331.0,False,,Bydgoszcz,I 2020
2,0461000,Bydgoszcz,2020Q2,2020,2,20202,primary,transaction,6354.0,False,,Bydgoszcz,II 2020
2,0461000,Bydgoszcz,2020Q3,2020,3,20203,primary,transaction,6535.0,False,,Bydgoszcz,III 2020
2,0461000,Bydgoszcz,2020Q4,2020,4,20204,primary,transaction,6664.88067806565,False,,Bydgoszcz,IV 2020
2,0461000,Bydgoszcz,2021Q1,2021,1,20211,primary,transaction,6962.435250506264,False,,Bydgoszcz,I 2021
2,0461000,Bydgoszcz,2021Q2,2021,2,20212,primary,transaction,7107.06144834645,False,,Bydgoszcz,II 2021
2,0461000,Bydgoszcz,2021Q3,2021,3,20213,primary,transaction,7118.19058209847,False,,Bydgoszcz,III 2021
2,0461000,Bydgoszcz,2021Q4,2021,4,20214,primary,transaction,7671.21613439835,False,,Bydgoszcz,IV 2021
2,0461000,Bydgoszcz,2022Q1,2022,1,20221,primary,transaction,7738.07342442193,False,,Bydgoszcz,I 2022
2,0461000,Bydgoszcz,2022Q2,2022,2,20222,primary,transaction,7861.82273012342,False,,Bydgoszcz,II 2022
2,0461000,Bydgoszcz,2022Q3,2022,3,20223,primary,transaction,8330.05243548219,False,,Bydgoszcz,III 2022
2,0461000,Bydgoszcz,2022Q4,2022,4,20224,primary,transaction,7853.28925318464,False,,Bydgoszcz,IV 2022
2,0461000,Bydgoszcz,2023Q1,2023,1,20231,primary,transaction,8522.14305381624,False,,Bydgoszcz,I 2023
2,0461000,Bydgoszcz,2023Q2,2023,2,20232,primary,transaction,8639.49620056599,False,,Bydgoszcz,II 2023
2,0461000,Bydgoszcz,2023Q3,2023,3,20233,primary,transaction,8205.17913500497,False,,Bydgoszcz,III 2023
2,0461000,Bydgoszcz,2023Q4,2023,4,20234,primary,transaction,9122.39520069534,False,,Bydgoszcz,IV 2023
2,0461000,Bydgoszcz,2024Q1,2024,1,20241,primary,transaction,9009.302049031441,False,,Bydgoszcz,I 2024
2,0461000,Bydgoszcz,2024Q2,2024,2,20242,primary,transaction,8940.23842403942,False,,Bydgoszcz,II 2024
2,0461000,Bydgoszcz,2024Q3,2024,3,20243,primary,transaction,9010.68617199886,False,,Bydgoszcz,III 2024
2,0461000,Bydgoszcz,2024Q4,2024,4,20244,primary,transaction,9590.465912121788,False,,Bydgoszcz,IV 2024
2,0461000,Bydgoszcz,2025Q1,2025,1,20251,primary,transaction,9389.32695071166,False,,Bydgoszcz,I 2025
2,0461000,Bydgoszcz,2025Q2,2025,2,20252,primary,transaction,9755.39498564426,False,,Bydgoszcz,II 2025
2,0461000,Bydgoszcz,2025Q3,2025,3,20253,primary,transaction,10228.6950148686,False,,Bydgoszcz,III 2025
2,0461000,Bydgoszcz,2025Q4,2025,4,20254,primary,transaction,10428.308726696516,False,,Bydgoszcz,IV 2025
2,0461000,Bydgoszcz,2026Q1,2026,1,20261,primary,transaction,11405.7835471641,False,,Bydgoszcz,I 2026
2,0461000,Bydgoszcz,2026Q2,2026,2,20262,primary,transaction,10774.886199051813,False,,Bydgoszcz,II 2026
3,2261000,Gdańsk,2006Q3,2006,3,20063,primary,transaction,3494.0,False,,Gdańsk,III 2006
3,2261000,Gdańsk,2006Q4,2006,4,20064,primary,transaction,5252.0,False,,Gdańsk,IV 2006
3,2261000,Gdańsk,2007Q1,2007,1,20071,primary,transaction,5490.0,False,,Gdańsk,I 2007
3,2261000,Gdańsk,2007Q2,2007,2,20072,primary,transaction,7137.0,False,,Gdańsk,II 2007
3,2261000,Gdańsk,2007Q3,2007,3,20073,primary,transaction,7440.0,False,,Gdańsk,III 2007
3,2261000,Gdańsk,2007Q4,2007,4,20074,primary,transaction,6294.0,False,,Gdańsk,IV 2007
3,2261000,Gdańsk,2008Q1,2008,1,20081,primary,transaction,6473.0,False,,Gdańsk,I 2008
3,2261000,Gdańsk,2008Q2,2008,2,20082,primary,transaction,7740.0,False,,Gdańsk,II 2008
3,2261000,Gdańsk,2008Q3,2008,3,20083,primary,transaction,7042.0,False,,Gdańsk,III 2008
3,2261000,Gdańsk,2008Q4,2008,4,20084,primary,transaction,6193.0,False,,Gdańsk,IV 2008
3,2261000,Gdańsk,2009Q1,2009,1,20091,primary,transaction,5309.0,False,,Gdańsk,I 2009
3,2261000,Gdańsk,2009Q2,2009,2,20092,primary,transaction,5907.0,False,,Gdańsk,II 2009
3,2261000,Gdańsk,2009Q3,2009,3,20093,primary,transaction,5804.0,False,,Gdańsk,III 2009
3,2261000,Gdańsk,2009Q4,2009,4,20094,primary,transaction,5476.0,False,,Gdańsk,IV 2009
3,2261000,Gdańsk,2010Q1,2010,1,20101,primary,transaction,5839.453402843497,False,,Gdańsk,I 2010
3,2261000,Gdańsk,2010Q2,2010,2,20102,primary,transaction,5677.562445376994,False,,Gdańsk,II 2010
3,2261000,Gdańsk,2010Q3,2010,3,20103,primary,transaction,5272.049376839999,False,,Gdańsk,III 2010
3,2261000,Gdańsk,2010Q4,2010,4,20104,primary,transaction,5216.0,False,,Gdańsk,IV 2010
3,2261000,Gdańsk,2011Q1,2011,1,20111,primary,transaction,5692.0,False,,Gdańsk,I 2011
3,2261000,Gdańsk,2011Q2,2011,2,20112,primary,transaction,5661.0,False,,Gdańsk,II 2011
3,2261000,Gdańsk,2011Q3,2011,3,20113,primary,transaction,5479.0,False,,Gdańsk,III 2011
3,2261000,Gdańsk,2011Q4,2011,4,20114,primary,transaction,5506.0,False,,Gdańsk,IV 2011
3,2261000,Gdańsk,2012Q1,2012,1,20121,primary,transaction,5594.0,False,,Gdańsk,I 2012
3,2261000,Gdańsk,2012Q2,2012,2,20122,primary,transaction,5604.392770583786,False,,Gdańsk,II 2012
3,2261000,Gdańsk,2012Q3,2012,3,20123,primary,transaction,5554.577855321117,False,,Gdańsk,III 2012
3,2261000,Gdańsk,2012Q4,2012,4,20124,primary,transaction,5335.860958416326,False,,Gdańsk,IV 2012
3,2261000,Gdańsk,2013Q1,2013,1,20131,primary,transaction,5291.974370324039,False,,Gdańsk,I 2013
3,2261000,Gdańsk,2013Q2,2013,2,20132,primary,transaction,5682.0,False,,Gdańsk,II 2013
3,2261000,Gdańsk,2013Q3,2013,3,20133,primary,transaction,5794.3890775663085,False,,Gdańsk,III 2013
3,2261000,Gdańsk,2013Q4,2013,4,20134,primary,transaction,6154.847039495945,False,,Gdańsk,IV 2013
3,2261000,Gdańsk,2014Q1,2014,1,20141,primary,transaction,5501.162748087576,False,,Gdańsk,I 2014
3,2261000,Gdańsk,2014Q2,2014,2,20142,primary,transaction,5977.0,False,,Gdańsk,II 2014
3,2261000,Gdańsk,2014Q3,2014,3,20143,primary,transaction,5805.0,False,,Gdańsk,III 2014
3,2261000,Gdańsk,2014Q4,2014,4,20144,primary,transaction,5785.164605085275,False,,Gdańsk,IV 2014
3,2261000,Gdańsk,2015Q1,2015,1,20151,primary,transaction,5950.924168372506,False,,Gdańsk,I 2015
3,2261000,Gdańsk,2015Q2,2015,2,20152,primary,transaction,5749.018427312929,False,,Gdańsk,II 2015
3,2261000,Gdańsk,2015Q3,2015,3,20153,primary,transaction,6089.023901388703,False,,Gdańsk,III 2015
3,2261000,Gdańsk,2015Q4,2015,4,20154,primary,transaction,6030.86308292023,False,,Gdańsk,IV 2015
3,2261000,Gdańsk,2016Q1,2016,1,20161,primary,transaction,6451.9399543836425,False,,Gdańsk,I 2016
3,2261000,Gdańsk,2016Q2,2016,2,20162,primary,transaction,6185.232953758104,False,,Gdańsk,II 2016
3,2261000,Gdańsk,2016Q3,2016,3,20163,primary,transaction,6283.464883513318,False,,Gdańsk,III 2016
3,2261000,Gdańsk,2016Q4,2016,4,20164,primary,transaction,6481.188638614131,False,,Gdańsk,IV 2016
3,2261000,Gdańsk,2017Q1,2017,1,20171,primary,transaction,6430.393973420255,False,,Gdańsk,I 2017
3,2261000,Gdańsk,2017Q2,2017,2,20172,primary,transaction,6500.627809302677,False,,Gdańsk,II 2017
3,2261000,Gdańsk,2017Q3,2017,3,20173,primary,transaction,6816.260959798378,False,,Gdańsk,III 2017
3,2261000,Gdańsk,2017Q4,2017,4,20174,primary,transaction,6829.488041372946,False,,Gdańsk,IV 2017
3,2261000,Gdańsk,2018Q1,2018,1,20181,primary,transaction,7254.886886199337,False,,Gdańsk,I 2018
3,2261000,Gdańsk,2018Q2,2018,2,20182,primary,transaction,7543.47657101777,False,,Gdańsk,II 2018
3,2261000,Gdańsk,2018Q3,2018,3,20183,primary,transaction,7256.830657899568,False,,Gdańsk,III 2018
3,2261000,Gdańsk,2018Q4,2018,4,20184,primary,transaction,7914.527126276858,False,,Gdańsk,IV 2018
3,2261000,Gdańsk,2019Q1,2019,1,20191,primary,transaction,8262.364454478608,False,,Gdańsk,I 2019
3,2261000,Gdańsk,2019Q2,2019,2,20192,primary,transaction,8288.37013656186,False,,Gdańsk,II 2019
3,2261000,Gdańsk,2019Q3,2019,3,20193,primary,transaction,8533.896550984062,False,,Gdańsk,III 2019
3,2261000,Gdańsk,2019Q4,2019,4,20194,primary,transaction,8585.225966811568,False,,Gdańsk,IV 2019
3,2261000,Gdańsk,2020Q1,2020,1,20201,primary,transaction,8741.374031540237,False,,Gdańsk,I 2020
3,2261000,Gdańsk,2020Q2,2020,2,20202,primary,transaction,8806.044924874504,False,,Gdańsk,II 2020
3,2261000,Gdańsk,2020Q3,2020,3,20203,primary,transaction,9024.341939308042,False,,Gdańsk,III 2020
3,2261000,Gdańsk,2020Q4,2020,4,20204,primary,transaction,9400.179807467033,False,,Gdańsk,IV 2020
3,2261000,Gdańsk,2021Q1,2021,1,20211,primary,transaction,9793.824852250096,False,,Gdańsk,I 2021
3,2261000,Gdańsk,2021Q2,2021,2,20212,primary,transaction,10259.98014244895,False,,Gdańsk,II 2021
3,2261000,Gdańsk,2021Q3,2021,3,20213,primary,transaction,10043.00735615592,False,,Gdańsk,III 2021
3,2261000,Gdańsk,2021Q4,2021,4,20214,primary,transaction,10930.485698308083,False,,Gdańsk,IV 2021
3,2261000,Gdańsk,2022Q1,2022,1,20221,primary,transaction,11206.24717554216,False,,Gdańsk,I 2022
3,2261000,Gdańsk,2022Q2,2022,2,20222,primary,transaction,10954.184936998556,False,,Gdańsk,II 2022
3,2261000,Gdańsk,2022Q3,2022,3,20223,primary,transaction,11707.1098122463,False,,Gdańsk,III 2022
3,2261000,Gdańsk,2022Q4,2022,4,20224,primary,transaction,10740.8039973792,False,,Gdańsk,IV 2022
3,2261000,Gdańsk,2023Q1,2023,1,20231,primary,transaction,10970.4513690951,False,,Gdańsk,I 2023
3,2261000,Gdańsk,2023Q2,2023,2,20232,primary,transaction,11490.950200911928,False,,Gdańsk,II 2023
3,2261000,Gdańsk,2023Q3,2023,3,20233,primary,transaction,11684.740870899102,False,,Gdańsk,III 2023
3,2261000,Gdańsk,2023Q4,2023,4,20234,primary,transaction,12355.046370757691,False,,Gdańsk,IV 2023
3,2261000,Gdańsk,2024Q1,2024,1,20241,primary,transaction,12684.728431999169,False,,Gdańsk,I 2024
3,2261000,Gdańsk,2024Q2,2024,2,20242,primary,transaction,12945.408096258545,False,,Gdańsk,II 2024
3,2261000,Gdańsk,2024Q3,2024,3,20243,primary,transaction,12602.216630615321,False,,Gdańsk,III 2024
3,2261000,Gdańsk,2024Q4,2024,4,20244,primary,transaction,13149.12508666004,False,,Gdańsk,IV 2024
3,2261000,Gdańsk,2025Q1,2025,1,20251,primary,transaction,13900.409639706355,False,,Gdańsk,I 2025
3,2261000,Gdańsk,2025Q2,2025,2,20252,primary,transaction,14082.51621118004,False,,Gdańsk,II 2025
3,2261000,Gdańsk,2025Q3,2025,3,20253,primary,transaction,14199.325035966034,False,,Gdańsk,III 2025
3,2261000,Gdańsk,2025Q4,2025,4,20254,primary,transaction,14387.41462448821,False,,Gdańsk,IV 2025
3,2261000,Gdańsk,2026Q1,2026,1,20261,primary,transaction,14658.593368705124,False,,Gdańsk,I 2026
3,2261000,Gdańsk,2026Q2,2026,2,20262,primary,transaction,14490.6145771808,False,,Gdańsk,II 2026
4,2262000,Gdynia,2006Q3,2006,3,20063,primary,transaction,4467.0,False,,Gdynia**,III 2006
4,2262000,Gdynia,2006Q4,2006,4,20064,primary,transaction,5284.0,False,,Gdynia**,IV 2006
4,2262000,Gdynia,2007Q1,2007,1,20071,primary,transaction,5797.0,False,,Gdynia**,I 2007
4,2262000,Gdynia,2007Q2,2007,2,20072,primary,transaction,6992.0,False,,Gdynia**,II 2007
4,2262000,Gdynia,2007Q3,2007,3,20073,primary,transaction,7238.0,False,,Gdynia**,III 2007
4,2262000,Gdynia,2007Q4,2007,4,20074,primary,transaction,7495.0,False,,Gdynia**,IV 2007
4,2262000,Gdynia,2008Q1,2008,1,20081,primary,transaction,7301.0,False,,Gdynia**,I 2008
4,2262000,Gdynia,2008Q2,2008,2,20082,primary,transaction,7209.0,False,,Gdynia**,II 2008
4,2262000,Gdynia,2008Q3,2008,3,20083,primary,transaction,6694.0,False,,Gdynia**,III 2008
4,2262000,Gdynia,2008Q4,2008,4,20084,primary,transaction,6384.0,False,,Gdynia**,IV 2008
4,2262000,Gdynia,2009Q1,2009,1,20091,primary,transaction,6241.0,False,,Gdynia**,I 2009
4,2262000,Gdynia,2009Q2,2009,2,20092,primary,transaction,5891.0,False,,Gdynia**,II 2009
4,2262000,Gdynia,2009Q3,2009,3,20093,primary,transaction,5504.0,False,,Gdynia**,III 2009
4,2262000,Gdynia,2009Q4,2009,4,20094,primary,transaction,5774.0,False,,Gdynia**,IV 2009
4,2262000,Gdynia,2010Q1,2010,1,20101,primary,transaction,5495.145018461854,False,,Gdynia**,I 2010
4,2262000,Gdynia,2010Q2,2010,2,20102,primary,transaction,5277.712226390752,False,,Gdynia**,II 2010
4,2262000,Gdynia,2010Q3,2010,3,20103,primary,transaction,5460.6524390786435,False,,Gdynia**,III 2010
4,2262000,Gdynia,2010Q4,2010,4,20104,primary,transaction,5617.0,False,,Gdynia**,IV 2010
4,2262000,Gdynia,2011Q1,2011,1,20111,primary,transaction,6004.0,False,,Gdynia**,I 2011
4,2262000,Gdynia,2011Q2,2011,2,20112,primary,transaction,6205.0,False,,Gdynia**,II 2011
4,2262000,Gdynia,2011Q3,2011,3,20113,primary,transaction,6430.0,False,,Gdynia**,III 2011
4,2262000,Gdynia,2011Q4,2011,4,20114,primary,transaction,6313.129299102956,False,,Gdynia**,IV 2011
4,2262000,Gdynia,2012Q1,2012,1,20121,primary,transaction,6106.0,False,,Gdynia**,I 2012
4,2262000,Gdynia,2012Q2,2012,2,20122,primary,transaction,6603.655004970263,False,,Gdynia**,II 2012
4,2262000,Gdynia,2012Q3,2012,3,20123,primary,transaction,6439.3558772210845,False,,Gdynia**,III 2012
4,2262000,Gdynia,2012Q4,2012,4,20124,primary,transaction,6002.137066435154,False,,Gdynia**,IV 2012
4,2262000,Gdynia,2013Q1,2013,1,20131,primary,transaction,5732.083530317076,False,,Gdynia**,I 2013
4,2262000,Gdynia,2013Q2,2013,2,20132,primary,transaction,6082.715250012961,False,,Gdynia**,II 2013
4,2262000,Gdynia,2013Q3,2013,3,20133,primary,transaction,6646.396466235868,False,,Gdynia**,III 2013
4,2262000,Gdynia,2013Q4,2013,4,20134,primary,transaction,6003.47578888847,False,,Gdynia**,IV 2013
4,2262000,Gdynia,2014Q1,2014,1,20141,primary,transaction,6071.846156468422,False,,Gdynia**,I 2014
4,2262000,Gdynia,2014Q2,2014,2,20142,primary,transaction,5648.444865298366,False,,Gdynia**,II 2014
4,2262000,Gdynia,2014Q3,2014,3,20143,primary,transaction,6036.681098812597,False,,Gdynia**,III 2014
