city_id,teryt_code,city_name,year,quarter,calendar_quarter,transactions,transactions_attribute,sold_units,sold_units_attribute,sold_area_m2,sold_area_attribute,avg_sold_area_m2
14,1465000,Warszawa,2019,2,2019Q2,5775.0,,5817.0,,329606.6,,56.66264397455733
14,1465000,Warszawa,2019,3,2019Q3,6598.0,,6664.0,,376376.0,,56.47899159663866
14,1465000,Warszawa,2019,4,2019Q4,5491.0,,5589.0,,319461.5,,57.15897298264448
14,1465000,Warszawa,2020,1,2020Q1,6186.0,,6296.0,,356460.8,,56.617026683608636
14,1465000,Warszawa,2020,2,2020Q2,5501.0,,5547.0,,313790.4,,56.56938885884262
14,1465000,Warszawa,2020,3,2020Q3,5976.0,,6007.0,,336016.9,,55.93755618445148
14,1465000,Warszawa,2020,4,2020Q4,3818.0,,3841.0,,214241.8,,55.77760999739651
14,1465000,Warszawa,2021,1,2021Q1,6964.0,,7001.0,,404501.2,,57.777631766890444
14,1465000,Warszawa,2021,2,2021Q2,7440.0,,7520.0,,439267.5,,58.41323138297872
14,1465000,Warszawa,2021,3,2021Q3,5305.0,,5379.0,,306166.3,,56.91881390593047
14,1465000,Warszawa,2021,4,2021Q4,1380.0,,1386.0,,82754.9,,59.70772005772005
14,1465000,Warszawa,2022,1,2022Q1,6181.0,,6227.0,,366143.7,,58.799373695198334
14,1465000,Warszawa,2022,2,2022Q2,6063.0,,6124.0,,345909.2,,56.484193337687785
14,1465000,Warszawa,2022,3,2022Q3,5344.0,,5377.0,,302935.8,,56.339185419378836
14,1465000,Warszawa,2022,4,2022Q4,4977.0,,5026.0,,288214.3,,57.344667727815356
14,1465000,Warszawa,2023,1,2023Q1,4686.0,,4682.0,,264161.0,,56.42054677488253
14,1465000,Warszawa,2023,2,2023Q2,,x,5468.0,,304136.0,,55.621068032187274
14,1465000,Warszawa,2023,3,2023Q3,,x,5936.0,,332812.0,,56.0667115902965
14,1465000,Warszawa,2023,4,2023Q4,,x,7478.0,,416429.0,,55.68721583311046
14,1465000,Warszawa,2024,1,2024Q1,6675.0,,6675.0,,373856.0,,56.00838951310861
14,1465000,Warszawa,2024,2,2024Q2,6161.0,,6158.0,,353438.0,,57.39493341994154
14,1465000,Warszawa,2024,3,2024Q3,5243.0,,5239.0,,300321.0,,57.32410765413247
14,1465000,Warszawa,2024,4,2024Q4,6326.0,,6323.0,,363570.0,,57.49960461806105
15,0264000,Wrocław,2010,1,2010Q1,2203.0,,1893.0,,104453.4,,55.178763866877965
15,0264000,Wrocław,2010,2,2010Q2,1858.0,,1493.0,,82835.9,,55.4828533154722
15,0264000,Wrocław,2010,3,2010Q3,2310.0,,1784.0,,98380.5,,55.1460201793722
15,0264000,Wrocław,2010,4,2010Q4,3150.0,,2507.0,,139816.6,,55.770482648583965
15,0264000,Wrocław,2011,1,2011Q1,1967.0,,1580.0,,85569.8,,54.158101265822786
15,0264000,Wrocław,2011,2,2011Q2,2088.0,,1705.0,,93151.2,,54.6341348973607
15,0264000,Wrocław,2011,3,2011Q3,2251.0,,1819.0,,99686.3,,54.802803738317756
15,0264000,Wrocław,2011,4,2011Q4,2695.0,,2201.0,,122912.3,,55.843843707405725
15,0264000,Wrocław,2012,1,2012Q1,2176.0,,1812.0,,99371.6,,54.840838852097136
15,0264000,Wrocław,2012,2,2012Q2,2412.0,,1900.0,,105344.8,,55.44463157894737
15,0264000,Wrocław,2012,3,2012Q3,2435.0,,2044.0,,113102.4,,55.333855185909975
15,0264000,Wrocław,2012,4,2012Q4,1796.0,,1496.0,,84156.8,,56.25454545454546
15,0264000,Wrocław,2013,1,2013Q1,2763.0,,2418.0,,133569.6,,55.239702233250625
15,0264000,Wrocław,2013,2,2013Q2,3019.0,,2700.0,,151979.0,,56.288518518518515
15,0264000,Wrocław,2013,3,2013Q3,2818.0,,2521.0,,136438.6,,54.1208250694169
15,0264000,Wrocław,2013,4,2013Q4,3130.0,,2612.0,,141795.4,,54.286140888208266
15,0264000,Wrocław,2014,1,2014Q1,2476.0,,2204.0,,123195.5,,55.89632486388385
15,0264000,Wrocław,2014,2,2014Q2,1872.0,,1745.0,,97794.1,,56.04246418338109
15,0264000,Wrocław,2014,3,2014Q3,2238.0,,1974.0,,107915.8,,54.66859169199595
15,0264000,Wrocław,2014,4,2014Q4,2863.0,,2518.0,,139218.9,,55.28947577442414
15,0264000,Wrocław,2015,1,2015Q1,2743.0,,2471.0,,134299.7,,54.350343990287335
15,0264000,Wrocław,2015,2,2015Q2,2781.0,,2582.0,,142306.8,,55.114949651432994
15,0264000,Wrocław,2015,3,2015Q3,2908.0,,2719.0,,148011.1,,54.43585877160721
15,0264000,Wrocław,2015,4,2015Q4,2623.0,,2418.0,,132282.9,,54.7075682382134
15,0264000,Wrocław,2016,1,2016Q1,3704.0,,3532.0,,190481.3,,53.930152887882215
15,0264000,Wrocław,2016,2,2016Q2,3840.0,,3677.0,,202968.0,,55.19934729398967
15,0264000,Wrocław,2016,3,2016Q3,3187.0,,3002.0,,165627.6,,55.17241838774151
15,0264000,Wrocław,2016,4,2016Q4,2061.0,,1932.0,,110567.2,,57.22939958592132
15,0264000,Wrocław,2017,1,2017Q1,3227.0,,3085.0,,172145.7,,55.8008752025932
15,0264000,Wrocław,2017,2,2017Q2,3926.0,,3798.0,,205214.0,,54.032122169562925
15,0264000,Wrocław,2017,3,2017Q3,3154.0,,3001.0,,163469.0,,54.471509496834386
15,0264000,Wrocław,2017,4,2017Q4,2268.0,,2161.0,,120637.3,,55.824757056918095
15,0264000,Wrocław,2018,1,2018Q1,3497.0,,3317.0,,188080.3,,56.7019294543262
15,0264000,Wrocław,2018,2,2018Q2,3500.0,,3366.0,,191458.7,,56.88018419489008
15,0264000,Wrocław,2018,3,2018Q3,3091.0,,2978.0,,162990.5,,54.73153122901276
15,0264000,Wrocław,2018,4,2018Q4,2907.0,,2764.0,,154698.6,,55.96910274963821
15,0264000,Wrocław,2019,1,2019Q1,3328.0,,3241.0,,173052.9,,53.39490897871027
15,0264000,Wrocław,2019,2,2019Q2,4450.0,,4378.0,,240741.4,,54.988899040657834
15,0264000,Wrocław,2019,3,2019Q3,2914.0,,2834.0,,157488.2,,55.57099505998589
15,0264000,Wrocław,2019,4,2019Q4,1826.0,,1797.0,,98698.2,,54.92387312186978
15,0264000,Wrocław,2020,1,2020Q1,3581.0,,3479.0,,185719.0,,53.38286864041391
15,0264000,Wrocław,2020,2,2020Q2,1715.0,,1698.0,,93730.2,,55.20035335689046
15,0264000,Wrocław,2020,3,2020Q3,1080.0,,1079.0,,58131.9,,53.87571825764597
15,0264000,Wrocław,2020,4,2020Q4,503.0,,506.0,,26842.2,,53.047826086956526
15,0264000,Wrocław,2021,1,2021Q1,3380.0,,3383.0,,190424.0,,56.28850133018031
15,0264000,Wrocław,2021,2,2021Q2,4081.0,,4074.0,,234238.2,,57.495876288659794
15,0264000,Wrocław,2021,3,2021Q3,3664.0,,3660.0,,201659.4,,55.098196721311474
15,0264000,Wrocław,2021,4,2021Q4,5261.0,,5263.0,,279014.5,,53.01434543036291
15,0264000,Wrocław,2022,1,2022Q1,3625.0,,3622.0,,195923.6,,54.0926559911651
15,0264000,Wrocław,2022,2,2022Q2,3189.0,,3170.0,,168883.5,,53.27555205047319
15,0264000,Wrocław,2022,3,2022Q3,3084.0,,3075.0,,169729.0,,55.19642276422764
15,0264000,Wrocław,2022,4,2022Q4,2889.0,,2888.0,,164009.9,,56.79013157894737
15,0264000,Wrocław,2023,1,2023Q1,2896.0,,2694.0,,150888.0,,56.00890868596882
15,0264000,Wrocław,2023,2,2023Q2,3074.0,,2915.0,,158418.0,,54.34579759862779
15,0264000,Wrocław,2023,3,2023Q3,3425.0,,3299.0,,179020.0,,54.26492876629282
15,0264000,Wrocław,2023,4,2023Q4,4387.0,,4196.0,,221936.0,,52.892278360343184
15,0264000,Wrocław,2024,1,2024Q1,4380.0,,4186.0,,229381.0,,54.79718107978977
15,0264000,Wrocław,2024,2,2024Q2,3401.0,,3199.0,,170366.9,,53.25629884338856
15,0264000,Wrocław,2024,3,2024Q3,2436.0,,2261.0,,122233.0,,54.061477222467936
15,0264000,Wrocław,2024,4,2024Q4,3741.0,,3548.0,,193958.0,,54.66685456595265
16,0862000,Zielona Góra,2010,1,2010Q1,251.0,,152.0,,7693.1,,50.612500000000004
16,0862000,Zielona Góra,2010,2,2010Q2,130.0,,88.0,,4456.5,,50.64204545454545
16,0862000,Zielona Góra,2010,3,2010Q3,369.0,,261.0,,14460.6,,55.40459770114943
16,0862000,Zielona Góra,2010,4,2010Q4,292.0,,160.0,,8353.8,,52.21124999999999
16,0862000,Zielona Góra,2011,1,2011Q1,248.0,,185.0,,10012.9,,54.12378378378378
16,0862000,Zielona Góra,2011,2,2011Q2,156.0,,119.0,,6360.2,,53.44705882352941
16,0862000,Zielona Góra,2011,3,2011Q3,286.0,,259.0,,13662.9,,52.75250965250965
16,0862000,Zielona Góra,2011,4,2011Q4,215.0,,205.0,,11213.2,,54.69853658536586
16,0862000,Zielona Góra,2012,1,2012Q1,257.0,,233.0,,12470.5,,53.52145922746781
16,0862000,Zielona Góra,2012,2,2012Q2,353.0,,249.0,,12854.1,,51.62289156626506
16,0862000,Zielona Góra,2012,3,2012Q3,189.0,,160.0,,8068.1,,50.425625000000004
16,0862000,Zielona Góra,2012,4,2012Q4,257.0,,217.0,,11293.9,,52.04562211981567
16,0862000,Zielona Góra,2013,1,2013Q1,276.0,,246.0,,12977.2,,52.75284552845529
16,0862000,Zielona Góra,2013,2,2013Q2,160.0,,144.0,,7712.3,,53.55763888888889
16,0862000,Zielona Góra,2013,3,2013Q3,234.0,,226.0,,11798.8,,52.2070796460177
16,0862000,Zielona Góra,2013,4,2013Q4,129.0,,129.0,,6542.0,,50.713178294573645
16,0862000,Zielona Góra,2014,1,2014Q1,389.0,,390.0,,20798.7,,53.330000000000005
16,0862000,Zielona Góra,2014,2,2014Q2,40.0,,39.0,,2042.4,,52.369230769230775
16,0862000,Zielona Góra,2014,3,2014Q3,80.0,,52.0,,2788.5,,53.625
16,0862000,Zielona Góra,2014,4,2014Q4,143.0,,118.0,,5743.0,,48.66949152542373
16,0862000,Zielona Góra,2015,1,2015Q1,233.0,,206.0,,10732.8,,52.1009708737864
16,0862000,Zielona Góra,2015,2,2015Q2,244.0,,234.0,,12342.7,,52.7465811965812
16,0862000,Zielona Góra,2015,3,2015Q3,190.0,,152.0,,7555.9,,49.709868421052626
16,0862000,Zielona Góra,2015,4,2015Q4,212.0,,187.0,,9791.5,,52.36096256684492
16,0862000,Zielona Góra,2016,1,2016Q1,191.0,,186.0,,9687.6,,52.08387096774194
16,0862000,Zielona Góra,2016,2,2016Q2,296.0,,263.0,,13752.1,,52.289353612167304
16,0862000,Zielona Góra,2016,3,2016Q3,248.0,,248.0,,12120.5,,48.872983870967744
16,0862000,Zielona Góra,2016,4,2016Q4,290.0,,261.0,,13877.0,,53.16858237547893
16,0862000,Zielona Góra,2017,1,2017Q1,277.0,,276.0,,14513.0,,52.583333333333336
16,0862000,Zielona Góra,2017,2,2017Q2,279.0,,237.0,,12542.5,,52.92194092827004
16,0862000,Zielona Góra,2017,3,2017Q3,381.0,,358.0,,18759.0,,52.399441340782126
16,0862000,Zielona Góra,2017,4,2017Q4,309.0,,296.0,,15540.7,,52.502364864864866
16,0862000,Zielona Góra,2018,1,2018Q1,579.0,,589.0,,31183.1,,52.94244482173175
16,0862000,Zielona Góra,2018,2,2018Q2,369.0,,369.0,,20438.5,,55.388888888888886
16,0862000,Zielona Góra,2018,3,2018Q3,352.0,,353.0,,19441.2,,55.074220963172806
16,0862000,Zielona Góra,2018,4,2018Q4,537.0,,555.0,,31147.2,,56.12108108108108
16,0862000,Zielona Góra,2019,1,2019Q1,588.0,,616.0,,34134.8,,55.41363636363637
16,0862000,Zielona Góra,2019,2,2019Q2,482.0,,501.0,,29087.2,,58.05828343313373
16,0862000,Zielona Góra,2019,3,2019Q3,410.0,,407.0,,23428.0,,57.562653562653566
16,0862000,Zielona Góra,2019,4,2019Q4,223.0,,167.0,,8536.1,,51.11437125748503
16,0862000,Zielona Góra,2020,1,2020Q1,604.0,,572.0,,31197.1,,54.54038461538461
16,0862000,Zielona Góra,2020,2,2020Q2,373.0,,381.0,,19958.5,,52.384514435695536
16,0862000,Zielona Góra,2020,3,2020Q3,549.0,,563.0,,29889.9,,53.09040852575489
16,0862000,Zielona Góra,2020,4,2020Q4,482.0,,496.0,,26751.4,,53.93427419354839
16,0862000,Zielona Góra,2021,1,2021Q1,580.0,,604.0,,30835.0,,51.05132450331126
16,0862000,Zielona Góra,2021,2,2021Q2,377.0,,364.0,,19111.4,,52.503846153846155
16,0862000,Zielona Góra,2021,3,2021Q3,373.0,,364.0,,19706.1,,54.137637362637356
16,0862000,Zielona Góra,2021,4,2021Q4,531.0,,538.0,,30444.5,,56.58828996282528
16,0862000,Zielona Góra,2022,1,2022Q1,388.0,,395.0,,21031.4,,53.244050632911396
16,0862000,Zielona Góra,2022,2,2022Q2,413.0,,465.0,,24419.6,,52.5152688172043
16,0862000,Zielona Góra,2022,3,2022Q3,489.0,,519.0,,28101.4,,54.145279383429674
16,0862000,Zielona Góra,2022,4,2022Q4,269.0,,287.0,,17540.8,,61.117770034843204
16,0862000,Zielona Góra,2023,1,2023Q1,530.0,,582.0,,32421.0,,55.70618556701031
16,0862000,Zielona Góra,2023,2,2023Q2,,x,351.0,,19814.0,,56.45014245014245
16,0862000,Zielona Góra,2023,3,2023Q3,,x,363.0,,20904.0,,57.586776859504134
16,0862000,Zielona Góra,2023,4,2023Q4,,x,440.0,,24401.0,,55.45681818181818
16,0862000,Zielona Góra,2024,1,2024Q1,,x,630.0,,34595.3,,54.91317460317461
16,0862000,Zielona Góra,2024,2,2024Q2,475.0,,488.0,,28550.0,,58.50409836065574
16,0862000,Zielona Góra,2024,3,2024Q3,368.0,,372.0,,20215.0,,54.34139784946237
16,0862000,Zielona Góra,2024,4,2024Q4,,x,299.0,,16970.5,,56.75752508361204
17,1061000,Łódź,2010,1,2010Q1,478.0,,406.0,,21773.7,,53.62980295566503
17,1061000,Łódź,2010,2,2010Q2,859.0,,664.0,,33993.0,,51.19427710843374
17,1061000,Łódź,2010,3,2010Q3,940.0,,654.0,,34471.3,,52.70840978593272
17,1061000,Łódź,2010,4,2010Q4,458.0,,318.0,,16486.8,,51.845283018867924
17,1061000,Łódź,2011,1,2011Q1,372.0,,316.0,,15567.2,,49.26329113924051
17,1061000,Łódź,2011,2,2011Q2,796.0,,602.0,,30560.7,,50.76528239202658
17,1061000,Łódź,2011,3,2011Q3,1094.0,,777.0,,40443.0,,52.05019305019305
17,1061000,Łódź,2011,4,2011Q4,1127.0,,772.0,,40339.5,,52.25323834196891
17,1061000,Łódź,2012,1,2012Q1,665.0,,583.0,,30783.9,,52.80257289879932
17,1061000,Łódź,2012,2,2012Q2,103.0,,99.0,,4996.0,,50.464646464646464
17,1061000,Łódź,2012,3,2012Q3,1598.0,,974.0,,50096.4,,51.43367556468173
17,1061000,Łódź,2012,4,2012Q4,1271.0,,728.0,,39186.4,,53.82747252747253
17,1061000,Łódź,2013,1,2013Q1,1829.0,,1236.0,,65474.9,,52.97322006472492
17,1061000,Łódź,2013,2,2013Q2,1862.0,,1089.0,,57854.6,,53.12635445362718
17,1061000,Łódź,2013,3,2013Q3,2190.0,,1177.0,,62247.1,,52.886236193712826
17,1061000,Łódź,2013,4,2013Q4,2517.0,,1225.0,,64517.6,,52.66742857142857
17,1061000,Łódź,2014,1,2014Q1,1832.0,,1000.0,,52458.0,,52.458
17,1061000,Łódź,2014,2,2014Q2,1960.0,,1098.0,,59579.7,,54.26202185792349
17,1061000,Łódź,2014,3,2014Q3,1734.0,,1133.0,,60853.7,,53.71023830538393
17,1061000,Łódź,2014,4,2014Q4,1251.0,,919.0,,47838.7,,52.05516866158868
17,1061000,Łódź,2015,1,2015Q1,1543.0,,1245.0,,65252.4,,52.411566265060245
17,1061000,Łódź,2015,2,2015Q2,1498.0,,1119.0,,58498.6,,52.27756925826631
17,1061000,Łódź,2015,3,2015Q3,1414.0,,1128.0,,57761.9,,51.20735815602837
17,1061000,Łódź,2015,4,2015Q4,1638.0,,1338.0,,70109.4,,52.398654708520176
17,1061000,Łódź,2016,1,2016Q1,1668.0,,1470.0,,74264.2,,50.51986394557823
17,1061000,Łódź,2016,2,2016Q2,1314.0,,1270.0,,64679.9,,50.929055118110234
17,1061000,Łódź,2016,3,2016Q3,1438.0,,1396.0,,68318.4,,48.93868194842406
17,1061000,Łódź,2016,4,2016Q4,1477.0,,1291.0,,65270.0,,50.557707203718046
17,1061000,Łódź,2017,1,2017Q1,1520.0,,1297.0,,67062.8,,51.70609097918273
17,1061000,Łódź,2017,2,2017Q2,1372.0,,1214.0,,62394.6,,51.39588138385503
17,1061000,Łódź,2017,3,2017Q3,1763.0,,1595.0,,80639.3,,50.55755485893417
17,1061000,Łódź,2017,4,2017Q4,1369.0,,1217.0,,60075.9,,49.36392769104355
17,1061000,Łódź,2018,1,2018Q1,1751.0,,1628.0,,85873.3,,52.747727272727275
17,1061000,Łódź,2018,2,2018Q2,2159.0,,1978.0,,104774.1,,52.969716885743175
17,1061000,Łódź,2018,3,2018Q3,1811.0,,1704.0,,88390.3,,51.87224178403756
17,1061000,Łódź,2018,4,2018Q4,1871.0,,1719.0,,88539.0,,51.50610820244328
17,1061000,Łódź,2019,1,2019Q1,1772.0,,1764.0,,90858.5,,51.50708616780045
17,1061000,Łódź,2019,2,2019Q2,2116.0,,2112.0,,110081.2,,52.1217803030303
17,1061000,Łódź,2019,3,2019Q3,2046.0,,1951.0,,98556.8,,50.51604305484367
17,1061000,Łódź,2019,4,2019Q4,1660.0,,1486.0,,77902.6,,52.42436069986542
17,1061000,Łódź,2020,1,2020Q1,2184.0,,2128.0,,107124.5,,50.34046052631579
17,1061000,Łódź,2020,2,2020Q2,1891.0,,1826.0,,91897.9,,50.327437020810514
17,1061000,Łódź,2020,3,2020Q3,2331.0,,2183.0,,103324.3,,47.3313330279432
17,1061000,Łódź,2020,4,2020Q4,2087.0,,1912.0,,95710.9,,50.05800209205021
17,1061000,Łódź,2021,1,2021Q1,2853.0,,2789.0,,137985.3,,49.47482968806023
17,1061000,Łódź,2021,2,2021Q2,2833.0,,2778.0,,136629.3,,49.18261339092872
17,1061000,Łódź,2021,3,2021Q3,2289.0,,2187.0,,109408.5,,50.02674897119341
17,1061000,Łódź,2021,4,2021Q4,1580.0,,1537.0,,74478.9,,48.4573194534808
17,1061000,Łódź,2022,1,2022Q1,2331.0,,2353.0,,118206.3,,50.236421589460264
17,1061000,Łódź,2022,2,2022Q2,2097.0,,2123.0,,103786.1,,48.88652849740933
17,1061000,Łódź,2022,3,2022Q3,1653.0,,1745.0,,81423.8,,46.66120343839542
17,1061000,Łódź,2022,4,2022Q4,905.0,,947.0,,45503.9,,48.05058078141499
17,1061000,Łódź,2023,1,2023Q1,2171.0,,2090.0,,100945.0,,48.29904306220096
17,1061000,Łódź,2023,2,2023Q2,1865.0,,1892.0,,88994.0,,47.03699788583509
17,1061000,Łódź,2023,3,2023Q3,2238.0,,2171.0,,106869.0,,49.2257024412713
17,1061000,Łódź,2023,4,2023Q4,2584.0,,2476.0,,120938.8,,48.84442649434572
17,1061000,Łódź,2024,1,2024Q1,2968.0,,2969.0,,142342.8,,47.94301111485348
17,1061000,Łódź,2024,2,2024Q2,2480.0,,2451.0,,122253.1,,49.87886576907385
17,1061000,Łódź,2024,3,2024Q3,2038.0,,2035.0,,99774.6,,49.029287469287475
17,1061000,Łódź,2024,4,2024Q4,2193.0,,2178.0,,104447.3,,47.955601469237834
